item_id,restaurant_id,name,normalized_name,description,price,category,availability,source_names,source_record_ids,created_at,updated_at,data_version
10134303,116631,Mì Thái Bò Mỹ,mì thái bò mỹ,,87000,,True,befood_menu,10134303,,,offline
9838724,116631,Mì tomyum tôm,mì tomyum tôm,,87000,,True,befood_menu,9838724,,,offline
11248064,116631,Mì Tomyum Sụn Non,mì tomyum sụn non,,87000,,True,befood_menu,11248064,,,offline
11248067,116631,Mì Tomyum Sụn Non + Bò Mỹ,mì tomyum sụn non + bò mỹ,,87000,,True,befood_menu,11248067,,,offline
9838718,116631,Mì chua cay full topping,mì chua cay full topping,,98000,,True,befood_menu,9838718,,,offline
9838719,116631,Mì chua cay tim bầu dục trứng non,mì chua cay tim bầu dục trứng non,,85000,,True,befood_menu,9838719,,,offline
9838720,116631,Mì chua cay tim bầu dục mọc,mì chua cay tim bầu dục mọc,,74000,,True,befood_menu,9838720,,,offline
9838717,116631,Mì chua cay tim bầu dục,mì chua cay tim bầu dục,,68000,,True,befood_menu,9838717,,,offline
9838725,116631,Bún bò trộn Nam Bộ,bún bò trộn nam bộ,,62000,,True,befood_menu,9838725,,,offline
9838727,116631,Bún trộn gà nướng,bún trộn gà nướng,,62000,,True,befood_menu,9838727,,,offline
9838728,116631,Bún trộn xúc xích,bún trộn xúc xích,,49000,,True,befood_menu,9838728,,,offline
10485719,122272,Phở Bò Tái Nạm,phở bò tái nạm,,45000,,True,befood_menu,10485719,,,offline
10485723,122272,Phở Bò Tái Gầu,phở bò tái gầu,,45000,,True,befood_menu,10485723,,,offline
10485727,122272,Phở Bò Tái Lăn,phở bò tái lăn,,45000,,True,befood_menu,10485727,,,offline
10485730,122272,Phở Bò Sốt Vang,phở bò sốt vang,,45000,,True,befood_menu,10485730,,,offline
10485735,122272,Phở Bò Gầu,phở bò gầu,,45000,,True,befood_menu,10485735,,,offline
10485737,122272,Cơm Rang Dưa Bò,cơm rang dưa bò,,45000,,True,befood_menu,10485737,,,offline
10485741,122272,Cơm Rang Cải Bò,cơm rang cải bò,,45000,,True,befood_menu,10485741,,,offline
10485750,122272,Cơm Rang Sốt Vang,cơm rang sốt vang,,45000,,True,befood_menu,10485750,,,offline
10485752,122272,Phở Xào Cải Bò,phở xào cải bò,,45000,,True,befood_menu,10485752,,,offline
10485754,122272,Mỳ Xào Cải Bò,mỳ xào cải bò,,45000,,True,befood_menu,10485754,,,offline
10485756,122272,Mỳ Ý Sốt Bỏ Bằm,mỳ ý sốt bỏ bằm,,45000,,True,befood_menu,10485756,,,offline
876288,26075,Cơm thịt kho tàu trứng kèm chả lá lốt 1 trứng cuộn,cơm thịt kho tàu trứng kèm chả lá lốt 1 trứng cuộn,,48000,,True,befood_menu,876288,,,offline
876289,26075,Cơm sườn xào chua ngọt kèm chả lá lốt 1 trứng cuộn,cơm sườn xào chua ngọt kèm chả lá lốt 1 trứng cuộn,,48000,,True,befood_menu,876289,,,offline
876290,26075,Cơm Đậu Phụ Nhồi Thịt Sốt Cà Chua Trứng Ốp La,cơm đậu phụ nhồi thịt sốt cà chua trứng ốp la,,55000,,True,befood_menu,876290,,,offline
876291,26075,Cơm thịt heo nướng cốt lết,cơm thịt heo nướng cốt lết,,48000,,True,befood_menu,876291,,,offline
876292,26075,"Cơm bò sốt tiêu đen,Trứng Ốp","cơm bò sốt tiêu đen,trứng ốp",,57000,,True,befood_menu,876292,,,offline
876293,26075,Cơm thịt chân giò luộc,cơm thịt chân giò luộc,,48000,,True,befood_menu,876293,,,offline
876294,26075,Cơm Bò Sốt Tiêu Đen,cơm bò sốt tiêu đen,,50000,,True,befood_menu,876294,,,offline
876295,26075,Cơm Cánh gà chiên mắm,cơm cánh gà chiên mắm,,46000,,True,befood_menu,876295,,,offline
876296,26075,Cơm Đậu Phụ Nhồi Thịt Sốt Cà Chua,cơm đậu phụ nhồi thịt sốt cà chua,,48000,,True,befood_menu,876296,,,offline
876297,26075,Cơm Cánh gà sốt me chua ngọt,cơm cánh gà sốt me chua ngọt,,48000,,True,befood_menu,876297,,,offline
876298,26075,"Cơm Thịt Băm Với Đậu Và Ngô đậu , Trứng Ốp","cơm thịt băm với đậu và ngô đậu , trứng ốp",,50000,,True,befood_menu,876298,,,offline
996310,26075,cơm gà rang gừng xa ớt,cơm gà rang gừng xa ớt,,48000,,True,befood_menu,996310,,,offline
1948765,26075,cơm thịt kho tầu trứng kèm 1 chai cô ca,cơm thịt kho tầu trứng kèm 1 chai cô ca,,56000,,True,befood_menu,1948765,,,offline
1948767,26075,cơm sườn xào chua ngọt kèm 1 chai cô ca,cơm sườn xào chua ngọt kèm 1 chai cô ca,,55000,,True,befood_menu,1948767,,,offline
1948768,26075,cơm thịt giò luộc kèm 1 chai cô ca,cơm thịt giò luộc kèm 1 chai cô ca,,55000,,True,befood_menu,1948768,,,offline
1948769,26075,cơm bò sốt tiêu đen kèm 1 chai cô ca,cơm bò sốt tiêu đen kèm 1 chai cô ca,,56000,,True,befood_menu,1948769,,,offline
2135850,26075,cơm gà xào nấm,cơm gà xào nấm,,48000,,True,befood_menu,2135850,,,offline
2207056,26075,cơm bò sôt tiêu đen kèm 1 chai trà đào hạt chia,cơm bò sôt tiêu đen kèm 1 chai trà đào hạt chia,,56000,,True,befood_menu,2207056,,,offline
2207059,26075,cơm gà xào nấm kèm 1 chai trà đào hạt chia,cơm gà xào nấm kèm 1 chai trà đào hạt chia,,56000,,True,befood_menu,2207059,,,offline
7437953,26075,cơm dưa xào bò,cơm dưa xào bò,,50000,,True,befood_menu,7437953,,,offline
9419692,26075,cơm cá chiên xù kèm chả lá lốt trứng cuộn,cơm cá chiên xù kèm chả lá lốt trứng cuộn,,48000,,True,befood_menu,9419692,,,offline
11476481,26075,cơm dưa xao thịt bò,cơm dưa xao thịt bò,,50000,,True,befood_menu,11476481,,,offline
11476482,26075,cơm cá chiên xù kèm chả lá lốt 1 trứng cuộn,cơm cá chiên xù kèm chả lá lốt 1 trứng cuộn,,48000,,True,befood_menu,11476482,,,offline
876303,26075,Thịt Kho Tầu Trứng,thịt kho tầu trứng,,37000,,True,befood_menu,876303,,,offline
876306,26075,Sườn Xào Chua Ngọt,sườn xào chua ngọt,,37000,,True,befood_menu,876306,,,offline
876307,26075,Thịt Chân Giò Luộc,thịt chân giò luộc,,37000,,True,befood_menu,876307,,,offline
876309,26075,Thịt Băm Ngô Đậu,thịt băm ngô đậu,,37000,,True,befood_menu,876309,,,offline
876310,26075,Thịt Côt Lết ( thịt nạc vai đầu giòn ),thịt côt lết ( thịt nạc vai đầu giòn ),,38000,,True,befood_menu,876310,,,offline
2135852,26075,gà xào nấm ăn thêm,gà xào nấm ăn thêm,,37000,,True,befood_menu,2135852,,,offline
4594509,26075,thịt bò xào cần tỏi ko bao gồm cơm ăn thêm,thịt bò xào cần tỏi ko bao gồm cơm ăn thêm,,40000,,True,befood_menu,4594509,,,offline
5845619,26075,thịt bọc trứng cút xốt xíu mại,thịt bọc trứng cút xốt xíu mại,,35000,,True,befood_menu,5845619,,,offline
3990153,26075,gà xào nấm ăn thêm,gà xào nấm ăn thêm,,37000,,True,befood_menu,3990153,,,offline
6088651,26075,tôm rang thịt ăn thêm ko kèm cơm,tôm rang thịt ăn thêm ko kèm cơm,,35000,,True,befood_menu,6088651,,,offline
11476480,26075,Dưa xào bò ăn thêm ko bao gồm cơm,dưa xào bò ăn thêm ko bao gồm cơm,,40000,,True,befood_menu,11476480,,,offline
10171396,119585,Cơm tấm sườn,cơm tấm sườn,,60000,,True,befood_menu,10171396,,,offline
10171397,119585,Cơm tấm sườn bì,cơm tấm sườn bì,,65000,,True,befood_menu,10171397,,,offline
10171398,119585,Cơm tấm sườn chả,cơm tấm sườn chả,,65000,,True,befood_menu,10171398,,,offline
10171399,119585,Cơm tấm sườn trứng,cơm tấm sườn trứng,,65000,,True,befood_menu,10171399,,,offline
10171400,119585,Cơm tấm sườn chả trứng,cơm tấm sườn chả trứng,,70000,,True,befood_menu,10171400,,,offline
10171401,119585,Cơm tấm sườn chả trứng lạp xưởng,cơm tấm sườn chả trứng lạp xưởng,,80000,,True,befood_menu,10171401,,,offline
10171402,119585,Cơm tấm sườn non,cơm tấm sườn non,,75000,,True,befood_menu,10171402,,,offline
10171403,119585,Cơm tấm má heo,cơm tấm má heo,,75000,,True,befood_menu,10171403,,,offline
10171404,119585,Cơm tấm ba chỉ luộc chấm mắm cá cơm,cơm tấm ba chỉ luộc chấm mắm cá cơm,,70000,,True,befood_menu,10171404,,,offline
10171405,119585,Cơm gà chiên mắm Thái,cơm gà chiên mắm thái,,70000,,True,befood_menu,10171405,,,offline
10171406,119585,Cơm tấm đặc biệt,cơm tấm đặc biệt,,85000,,True,befood_menu,10171406,,,offline
10171407,119585,Cơm tấm ba chỉ nướng,cơm tấm ba chỉ nướng,,70000,,True,befood_menu,10171407,,,offline
10171409,119585,Cơm tôm đất rang thịt,cơm tôm đất rang thịt,,75000,,True,befood_menu,10171409,,,offline
10171410,119585,Cơm cá kho tộ thịt ba chỉ,cơm cá kho tộ thịt ba chỉ,,75000,,True,befood_menu,10171410,,,offline
7652938,20058,Gà Phủ Pho Mai Tuyết (suất nhỡ),gà phủ pho mai tuyết (suất nhỡ),,195000,,True,befood_menu,7652938,,,offline
7653019,20058,Gà Phủ Pho Mai Tuyết (suất lớn),gà phủ pho mai tuyết (suất lớn),,355000,,True,befood_menu,7653019,,,offline
7652936,20058,Gà Phủ Sốt Kem Hành (suất nhỡ),gà phủ sốt kem hành (suất nhỡ),,205000,,True,befood_menu,7652936,,,offline
7652937,20058,Gà Phủ Sốt Kem Hành (suất lớn),gà phủ sốt kem hành (suất lớn),,375000,,True,befood_menu,7652937,,,offline
10436407,20058,Gà Phủ Sốt Trứng Muối Kim Sa (suất nhỡ),gà phủ sốt trứng muối kim sa (suất nhỡ),,215000,,True,befood_menu,10436407,,,offline
10481158,20058,Gà Cầu Vồng 7 Sắc (suất nhỡ),gà cầu vồng 7 sắc (suất nhỡ),,215000,,True,befood_menu,10481158,,,offline
7651667,20058,Gà Suất Nhỡ Truyền Thống,gà suất nhỡ truyền thống,,165000,,True,befood_menu,7651667,,,offline
7586659,20058,Gà Suất nhỡ 1 sốt,gà suất nhỡ 1 sốt,,175000,,True,befood_menu,7586659,,,offline
7651666,20058,Gà Suất Nhỡ 2 Sốt,gà suất nhỡ 2 sốt,,185000,,True,befood_menu,7651666,,,offline
7586660,20058,Gà Suất Nhỡ 3 Sốt,gà suất nhỡ 3 sốt,,195000,,True,befood_menu,7586660,,,offline
7651671,20058,Gà Suất Lớn Truyền Thống,gà suất lớn truyền thống,,315000,,True,befood_menu,7651671,,,offline
7651670,20058,Gà Suất Lớn 1 Sốt,gà suất lớn 1 sốt,,330000,,True,befood_menu,7651670,,,offline
7651669,20058,Gà Suất Lớn 2 Sốt,gà suất lớn 2 sốt,,345000,,True,befood_menu,7651669,,,offline
7651668,20058,Gà Suất Lớn 3 Sốt,gà suất lớn 3 sốt,,360000,,True,befood_menu,7651668,,,offline
7654256,20058,Cánh gà (4 miếng),cánh gà (4 miếng),,85000,,True,befood_menu,7654256,,,offline
7654305,20058,Má Đùi (3 miếng),má đùi (3 miếng),,85000,,True,befood_menu,7654305,,,offline
11909292,20058,Đùi Gà Rán (2 miếng),đùi gà rán (2 miếng),,85000,,True,befood_menu,11909292,,,offline
11909352,20058,Combo Đùi,combo đùi,,210000,,True,befood_menu,11909352,,,offline
11909369,20058,Combo Cánh,combo cánh,,210000,,True,befood_menu,11909369,,,offline
11909396,20058,Combo Đùi Cánh,combo đùi cánh,,210000,,True,befood_menu,11909396,,,offline
7655230,20058,Gà Popcorn,gà popcorn,,85000,,True,befood_menu,7655230,,,offline
10131534,20058,Gà Xào Bắp Cải Phô Mai,gà xào bắp cải phô mai,,125000,,True,befood_menu,10131534,,,offline
10436399,20058,1 Con Gà Ri Ủ Muối Hoa Tiêu,1 con gà ri ủ muối hoa tiêu,,285000,,True,befood_menu,10436399,,,offline
10436341,20058,Chân Gà Sả Ớt Chua Cay Ngọt (hộp nhỏ),chân gà sả ớt chua cay ngọt (hộp nhỏ),,75000,,True,befood_menu,10436341,,,offline
10436346,20058,Chân Gà Sả Ớt Chua Cay Ngọt (hộp to),chân gà sả ớt chua cay ngọt (hộp to),,125000,,True,befood_menu,10436346,,,offline
10436429,20058,1 Lẩu Tokbokki Sốt Pho Mai Hàn Quốc,1 lẩu tokbokki sốt pho mai hàn quốc,,165000,,True,befood_menu,10436429,,,offline
10436431,20058,2 Lẩu Tokbokki Sốt Pho Mai Hàn Quốc,2 lẩu tokbokki sốt pho mai hàn quốc,,315000,,True,befood_menu,10436431,,,offline
10131482,20058,Cheesy Tokbokki,cheesy tokbokki,,75000,,True,befood_menu,10131482,,,offline
7655698,20058,cheese balls (25 viên),cheese balls (25 viên),,295000,,True,befood_menu,7655698,,,offline
9224337,20058,Cheese Balls (5 viên),cheese balls (5 viên),,65000,,True,befood_menu,9224337,,,offline
4867387,20000,Bánh cuốn chả,bánh cuốn chả,,35000,,True,befood_menu,4867387,,,offline
4867388,20000,Bánh cuốn trứng,bánh cuốn trứng,,40000,,True,befood_menu,4867388,,,offline
4867389,20000,Bánh cuốn,bánh cuốn,,30000,,True,befood_menu,4867389,,,offline
4867390,20000,Chân gà luộc,chân gà luộc,,25000,,True,befood_menu,4867390,,,offline
6406136,76892,Gà Xé Hoàng Kim Giòn - 1/2 Con,gà xé hoàng kim giòn - 1/2 con,,144000,,True,befood_menu,6406136,,,offline
6406148,76892,Gà Xé Sợi Kiểu Pháp - 1/2 Con,gà xé sợi kiểu pháp - 1/2 con,,144000,,True,befood_menu,6406148,,,offline
6406165,76892,Gà Xé Sốt Mật Ong - 1/2 Con,gà xé sốt mật ong - 1/2 con,,144000,,True,befood_menu,6406165,,,offline
6037324,76892,Burger Gà Cay,burger gà cay,,42000,,True,befood_menu,6037324,,,offline
6037325,76892,Burger Gà Giòn,burger gà giòn,,42000,,True,befood_menu,6037325,,,offline
6037326,76892,Burger Bò,burger bò,,66000,,True,befood_menu,6037326,,,offline
6037338,76892,Mì Ý Sốt Tiêu Đen,mì ý sốt tiêu đen,,42000,,True,befood_menu,6037338,,,offline
8070975,76892,Mì Ý Sốt Thịt Băm,mì ý sốt thịt băm,,54000,,True,befood_menu,8070975,,,offline
6037339,76892,Gà Phi Lê Giòn Sốt Hàn,gà phi lê giòn sốt hàn,,46000,,True,befood_menu,6037339,,,offline
6037340,76892,Gà Nguyên Vị,gà nguyên vị,,42000,,True,befood_menu,6037340,,,offline
6037341,76892,Đùi Gà Giòn,đùi gà giòn,,39000,,True,befood_menu,6037341,,,offline
6037342,76892,Cánh Gà Giòn Thơm,cánh gà giòn thơm,,42000,,True,befood_menu,6037342,,,offline
6037343,76892,Cánh Nướng Kiểu Pháp,cánh nướng kiểu pháp,,42000,,True,befood_menu,6037343,,,offline
6037344,76892,Cánh Gà Cay,cánh gà cay,,42000,,True,befood_menu,6037344,,,offline
6037345,76892,Nguyên Cánh Nướng Kiểu Pháp,nguyên cánh nướng kiểu pháp,,46000,,True,befood_menu,6037345,,,offline
6037346,76892,Cánh Gà Hoàng Kim,cánh gà hoàng kim,,46000,,True,befood_menu,6037346,,,offline
6037347,76892,Gà Viên,gà viên,,42000,,True,befood_menu,6037347,,,offline
7119568,76892,Khoai Tây Chiên Lắc Phô Mai,khoai tây chiên lắc phô mai,,42000,,True,befood_menu,7119568,,,offline
8326343,76892,XIÊN GÀ ĐẢO VÀNG 2 XIÊN,xiên gà đảo vàng 2 xiên,,30000,,True,befood_menu,8326343,,,offline
8326357,76892,CỔ GÀ KIM LỘC 2 CÁI,cổ gà kim lộc 2 cái,,30000,,True,befood_menu,8326357,,,offline
8326373,76892,PHI LÊ GÀ LỤC YÊN,phi lê gà lục yên,,54000,,True,befood_menu,8326373,,,offline
6037357,76892,Cơm Đùi Gà,cơm đùi gà,,54000,,True,befood_menu,6037357,,,offline
6037358,76892,Cơm Cánh Gà,cơm cánh gà,,54000,,True,befood_menu,6037358,,,offline
9219909,76892,Cơm cari gà,cơm cari gà,,66000,,True,befood_menu,9219909,,,offline
9219917,76892,Cơm Gà Shou Ba Ji,cơm gà shou ba ji,,54000,,True,befood_menu,9219917,,,offline
9219924,76892,Cơm Gà Hei Jiang,cơm gà hei jiang,,54000,,True,befood_menu,9219924,,,offline
6037361,76892,Combo Burger Gà,combo burger gà,,90000,,True,befood_menu,6037361,,,offline
6037369,76892,Mỳ Ý - Coca Cola - Cỡ M,mỳ ý - coca cola - cỡ m,,54000,,True,befood_menu,6037369,,,offline
6037370,76892,Mỳ Ý - Salad Rau Củ,mỳ ý - salad rau củ,,60000,,True,befood_menu,6037370,,,offline
6037371,76892,Mỳ Ý - Gà Nguyên Vị - Coca Cola - Cỡ M,mỳ ý - gà nguyên vị - coca cola - cỡ m,,90000,,True,befood_menu,6037371,,,offline
6037372,76892,Mỳ Ý - Gà Nguyên Vị - Salad Rau Củ,mỳ ý - gà nguyên vị - salad rau củ,,96000,,True,befood_menu,6037372,,,offline
5202115,68175,Cơm Gà Xào Sả Ớt + Món Phụ,cơm gà xào sả ớt + món phụ,,65000,,True,befood_menu,5202115,,,offline
5202116,68175,Cơm Fillet Gà Tẩm Bột + Món Phụ,cơm fillet gà tẩm bột + món phụ,,65000,,True,befood_menu,5202116,,,offline
5202117,68175,Cơm Gà Rang Gừng ( gà ta ) + Món Phụ,cơm gà rang gừng ( gà ta ) + món phụ,,65000,,True,befood_menu,5202117,,,offline
5202118,68175,Cơm Thịt Kho Trứng + Món Phụ,cơm thịt kho trứng + món phụ,,65000,,True,befood_menu,5202118,,,offline
5202119,68175,Cơm Thịt Rang Cháy Cạnh + Món Phụ,cơm thịt rang cháy cạnh + món phụ,,65000,,True,befood_menu,5202119,,,offline
5202120,68175,Cơm Mắm Tép Chưng Thịt + Món Phụ,cơm mắm tép chưng thịt + món phụ,,65000,,True,befood_menu,5202120,,,offline
5202121,68175,Cơm Thịt Chân Giò Luộc + Món Phụ,cơm thịt chân giò luộc + món phụ,,65000,,True,befood_menu,5202121,,,offline
5202122,68175,Cơm Cá Chiên Giòn + Món Phụ,cơm cá chiên giòn + món phụ,,65000,,True,befood_menu,5202122,,,offline
5202123,68175,Cơm Cá Nục Kho Tiêu + Món Phụ,cơm cá nục kho tiêu + món phụ,,65000,,True,befood_menu,5202123,,,offline
5202124,68175,Cơm Bò Xào Măng + Món Phụ,cơm bò xào măng + món phụ,,65000,,True,befood_menu,5202124,,,offline
5202125,68175,Cơm Cá Trắm Kho Riềng + Món Phụ,cơm cá trắm kho riềng + món phụ,,65000,,True,befood_menu,5202125,,,offline
5202126,68175,Cơm Trứng Đúc Thịt + Món Phụ,cơm trứng đúc thịt + món phụ,,59000,,True,befood_menu,5202126,,,offline
5202127,68175,Cơm Healthy,cơm healthy,,45000,,True,befood_menu,5202127,,,offline
5223192,68175,Cơm Sườn Xào Chua Ngọt + Món Phụ,cơm sườn xào chua ngọt + món phụ,,65000,,True,befood_menu,5223192,,,offline
5223194,68175,Cơm Tôm Đồng Đảo Hành Hoa + Món Phụ,cơm tôm đồng đảo hành hoa + món phụ,,60000,,True,befood_menu,5223194,,,offline
5231848,68175,Cơm Cá Trắm Sốt Cà + Món Phụ,cơm cá trắm sốt cà + món phụ,,65000,,True,befood_menu,5231848,,,offline
5276947,68175,Cơm Chả Lá Lốt + Món Phụ,cơm chả lá lốt + món phụ,,60000,,True,befood_menu,5276947,,,offline
5438993,68175,Cơm Cá Cơm Chua Ngọt + Thịt Luộc + Món Phụ,cơm cá cơm chua ngọt + thịt luộc + món phụ,,65000,,True,befood_menu,5438993,,,offline
11574641,68175,Cơm thịt nạc vai rán,cơm thịt nạc vai rán,,70000,,True,befood_menu,11574641,,,offline
1016490,8868,Cơm rang 10 Cẩm tặng kèm 1 ly coca( bao gồm bát giấy),cơm rang 10 cẩm tặng kèm 1 ly coca( bao gồm bát giấy),,42000,,True,befood_menu,1016490,,,offline
1016494,8868,Cơm rang dồi sụn tặng 1 ly coca(bao gồm bát giấy),cơm rang dồi sụn tặng 1 ly coca(bao gồm bát giấy),,43000,,True,befood_menu,1016494,,,offline
1016548,8868,Cơm rang hải sản tặng 1 ly coca(bao gồm bát giấy),cơm rang hải sản tặng 1 ly coca(bao gồm bát giấy),,54000,,True,befood_menu,1016548,,,offline
2149384,8868,"Cơm Rang Dưa Bò, Tặng 1 ly coca(bao gồm bát giấy)","cơm rang dưa bò, tặng 1 ly coca(bao gồm bát giấy)",,53000,,True,befood_menu,2149384,,,offline
5496956,8868,Cơm Ba Chỉ Chiên Giòn tặng 1 ly coca(bao gồm bát giấy),cơm ba chỉ chiên giòn tặng 1 ly coca(bao gồm bát giấy),,53000,,True,befood_menu,5496956,,,offline
5496962,8868,Cơm Rang Xúc Xích Kèm 1ly coca(bao gồm bát giấy),cơm rang xúc xích kèm 1ly coca(bao gồm bát giấy),,42000,,True,befood_menu,5496962,,,offline
5496966,8868,Cơm Rang Đùi Gà Xé kèm 1ly coca (bao gồm bát giấy),cơm rang đùi gà xé kèm 1ly coca (bao gồm bát giấy),,45000,,True,befood_menu,5496966,,,offline
5496968,8868,Cơm Rang Thịt Chưng Mắn Tép kèm 1ly coca(bao gồm bát giấy),cơm rang thịt chưng mắn tép kèm 1ly coca(bao gồm bát giấy),,50000,,True,befood_menu,5496968,,,offline
5497529,8868,Cơm Rang Đùi Gà Sốt kèm 1 ly coca( bao gồm bát giấy),cơm rang đùi gà sốt kèm 1 ly coca( bao gồm bát giấy),,55000,,True,befood_menu,5497529,,,offline
5497530,8868,Cơm Rang Trứng Dưa kèm 1ly coca(bao gồm bát giấy),cơm rang trứng dưa kèm 1ly coca(bao gồm bát giấy),,41000,,True,befood_menu,5497530,,,offline
5497532,8868,Cơm Rang Trứng kèm 1 ly coca(bao gồm hộp giấy),cơm rang trứng kèm 1 ly coca(bao gồm hộp giấy),,41000,,True,befood_menu,5497532,,,offline
5497534,8868,Cơm Rang Giò Nạc kèm 1 ly coca(bao gồm hộp giấy),cơm rang giò nạc kèm 1 ly coca(bao gồm hộp giấy),,42000,,True,befood_menu,5497534,,,offline
5497536,8868,Cơm Rang Ngô Dưa Chua kèm 1 ly coca(bao gồm bát giấy),cơm rang ngô dưa chua kèm 1 ly coca(bao gồm bát giấy),,39000,,True,befood_menu,5497536,,,offline
10410092,8868,Cơm Rang Lạp Xưởng Nướng Đá 2 cái kèm 1ly coca,cơm rang lạp xưởng nướng đá 2 cái kèm 1ly coca,,53000,,True,befood_menu,10410092,,,offline
10845574,8868,Mỳ Trộn Nem Chua Rán,mỳ trộn nem chua rán,,42000,,True,befood_menu,10845574,,,offline
10845580,8868,Mỳ Trộn Thập Cẩm,mỳ trộn thập cẩm,,42000,,True,befood_menu,10845580,,,offline
10845588,8868,Mỳ Trộn Xúc Xich 2 cái,mỳ trộn xúc xich 2 cái,,42000,,True,befood_menu,10845588,,,offline
10845593,8868,Mỳ trộn Hình Tôm,mỳ trộn hình tôm,,42000,,True,befood_menu,10845593,,,offline
10845602,8868,Mỳ trộn Mực Xoắn,mỳ trộn mực xoắn,,42000,,True,befood_menu,10845602,,,offline
10845878,8868,Mỳ trộn sủi Cảo nhân thịt,mỳ trộn sủi cảo nhân thịt,,42000,,True,befood_menu,10845878,,,offline
10845882,8868,Mỳ trộn Viên Chiên,mỳ trộn viên chiên,,42000,,True,befood_menu,10845882,,,offline
10845886,8868,Mỳ trộn Lạp Xưởng Nướng Đá 2 cái,mỳ trộn lạp xưởng nướng đá 2 cái,,50000,,True,befood_menu,10845886,,,offline
10845890,8868,Mỳ trộn TrỨng Ốp La 2 quả,mỳ trộn trứng ốp la 2 quả,,40000,,True,befood_menu,10845890,,,offline
10845896,8868,Mỳ Trộn Dồi Sụn 2 cái,mỳ trộn dồi sụn 2 cái,,42000,,True,befood_menu,10845896,,,offline
881818,8868,đùi gà sốt,đùi gà sốt,,30000,,True,befood_menu,881818,,,offline
9113549,8868,Sủi Cảo Chiên SL 10,sủi cảo chiên sl 10,,35000,,True,befood_menu,9113549,,,offline
9113550,8868,Mực Xoắn Chiên SL 10,mực xoắn chiên sl 10,,35000,,True,befood_menu,9113550,,,offline
9113551,8868,Hình Tôm Chiên SL 10,hình tôm chiên sl 10,,35000,,True,befood_menu,9113551,,,offline
9113552,8868,Viên chiên Sl 30 viên,viên chiên sl 30 viên,,30000,,True,befood_menu,9113552,,,offline
9113554,8868,Sét Ăn Vặt,sét ăn vặt,,70000,,True,befood_menu,9113554,,,offline
9128144,8868,Viên Hình tôm + sủi cảo + mực xoăn Sl 10,viên hình tôm + sủi cảo + mực xoăn sl 10,,35000,,True,befood_menu,9128144,,,offline
10409106,8868,Lạp Xưởng Nướng Đá 1c (bột Ớt),lạp xưởng nướng đá 1c (bột ớt),,18000,,True,befood_menu,10409106,,,offline
10412988,8868,Nem Chua Rán Phố Cổ 5 cái,nem chua rán phố cổ 5 cái,,35000,,True,befood_menu,10412988,,,offline
10412994,8868,Nem Chua Rán Phố Cổ 10 cái,nem chua rán phố cổ 10 cái,,70000,,True,befood_menu,10412994,,,offline
11629556,130788,Cơm rang đảo gà,cơm rang đảo gà,,55000,,True,befood_menu,11629556,,,offline
11629557,130788,Cơm rang thập cẩm,cơm rang thập cẩm,,55000,,True,befood_menu,11629557,,,offline
11629558,130788,Cơm rang đùi gà xối mỡ,cơm rang đùi gà xối mỡ,,60000,,True,befood_menu,11629558,,,offline
11629559,130788,Cơm rang xá xíu,cơm rang xá xíu,,60000,,True,befood_menu,11629559,,,offline
11629560,130788,Cơm rang mắm tép,cơm rang mắm tép,,55000,,True,befood_menu,11629560,,,offline
11629561,130788,Cơm rang dưa bò,cơm rang dưa bò,,55000,,True,befood_menu,11629561,,,offline
11532538,130031,Bún đậu thịt heo chân giò,bún đậu thịt heo chân giò,,39000,,True,befood_menu,11532538,,,offline
11537517,130031,Bún đậu chả cốm,bún đậu chả cốm,,39000,,True,befood_menu,11537517,,,offline
11538982,130031,Bún đậu đặc biệt full topping,bún đậu đặc biệt full topping,,59000,,True,befood_menu,11538982,,,offline
11538983,130031,Bún đậu thịt lòng rán,bún đậu thịt lòng rán,,49000,,True,befood_menu,11538983,,,offline
11538984,130031,Bún đậu thịt chả cốm,bún đậu thịt chả cốm,,49000,,True,befood_menu,11538984,,,offline
11538985,130031,Bún đậu lòng rán,bún đậu lòng rán,,39000,,True,befood_menu,11538985,,,offline
11625877,130031,Bánh Cuốn Thanh Trì,bánh cuốn thanh trì,,32000,,True,befood_menu,11625877,,,offline
11625879,130031,Bánh cuốn thanh trì + chả quế,bánh cuốn thanh trì + chả quế,,39000,,True,befood_menu,11625879,,,offline
4851412,24720,Gà nửa con kèm sốt,gà nửa con kèm sốt,,150000,,True,befood_menu,4851412,,,offline
4851414,24720,Gà viên lắc phomai,gà viên lắc phomai,,55000,,True,befood_menu,4851414,,,offline
4851415,24720,Gà truyền thống ketchup nửa con,gà truyền thống ketchup nửa con,,145000,,True,befood_menu,4851415,,,offline
4851416,24720,2 đùi gà chiên truyền thống,2 đùi gà chiên truyền thống,,70000,,True,befood_menu,4851416,,,offline
4851418,24720,2 cánh gà chiên truyền thống,2 cánh gà chiên truyền thống,,70000,,True,befood_menu,4851418,,,offline
4851419,24720,Tokbokki chả cá Hàn Quốc,tokbokki chả cá hàn quốc,,39000,,True,befood_menu,4851419,,,offline
4851425,24720,2 đùi gà chiên kèm sốt,2 đùi gà chiên kèm sốt,,80000,,True,befood_menu,4851425,,,offline
4851426,24720,2 cánh gà chiên kèm sốt,2 cánh gà chiên kèm sốt,,80000,,True,befood_menu,4851426,,,offline
