id,node_type,name,normalized_name,graph_version,data_version
restaurant:136086,Restaurant,Cơm Gà Rán Đài Loan - OMEGA - Tạ Quang Bửu,cơm gà rán đài loan - omega - tạ quang bửu,kg_20260602_172448,offline
cuisine:Deal Hời 20,Cuisine,Deal Hời 20,deal hời 20,kg_20260602_172448,offline
restaurant:117708,Restaurant,Cơm Gà Cô Tấm - Tạ Quang Bửu,cơm gà cô tấm - tạ quang bửu,kg_20260602_172448,offline
cuisine:Cơm Gà,Cuisine,Cơm Gà,cơm gà,kg_20260602_172448,offline
restaurant:118277,Restaurant,Phở Gà Đặc Biệt A Ỉn - Giải Phóng,phở gà đặc biệt a ỉn - giải phóng,kg_20260602_172448,offline
cuisine:Phở - Mì - Miến Nước-Phở Trộn-Bún Trộn,Cuisine,Phở - Mì - Miến Nước-Phở Trộn-Bún Trộn,phở - mì - miến nước-phở trộn-bún trộn,kg_20260602_172448,offline
restaurant:73491,Restaurant,U Lìu - Bún Bò Nam Bộ & Các Món Cuốn - Vân Hồ 2,u lìu - bún bò nam bộ & các món cuốn - vân hồ 2,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:8805,Restaurant,Gà Rán Texas Chicken - Bạch Mai,gà rán texas chicken - bạch mai,kg_20260602_172448,offline
cuisine:Gà Sốt Me Cay,Cuisine,Gà Sốt Me Cay,gà sốt me cay,kg_20260602_172448,offline
restaurant:81353,Restaurant,Cơm Tấm Xưa - Phong Vị Sài Thành - Lê Đại Hành,cơm tấm xưa - phong vị sài thành - lê đại hành,kg_20260602_172448,offline
cuisine:Món chính,Cuisine,Món chính,món chính,kg_20260602_172448,offline
restaurant:77167,Restaurant,Mỳ Gà Tần & Bún Chả - Khu Tập Thể Kinh Tế Quốc Dân,mỳ gà tần & bún chả - khu tập thể kinh tế quốc dân,kg_20260602_172448,offline
cuisine:Bún,Cuisine,Bún,bún,kg_20260602_172448,offline
restaurant:32462,Restaurant,Phở Liên - Phở Gà & Phở Trộn - Bạch Mai,phở liên - phở gà & phở trộn - bạch mai,kg_20260602_172448,offline
cuisine:Trộn,Cuisine,Trộn,trộn,kg_20260602_172448,offline
restaurant:77657,Restaurant,BBQ Chicken - Gà Rán Hàn Quốc - Bà Triệu,bbq chicken - gà rán hàn quốc - bà triệu,kg_20260602_172448,offline
cuisine:GÀ RÁN GIÒNNNN,Cuisine,GÀ RÁN GIÒNNNN,gà rán giònnnn,kg_20260602_172448,offline
restaurant:23407,Restaurant,Phở Bò 33 - Lê Đại Hành,phở bò 33 - lê đại hành,kg_20260602_172448,offline
cuisine:Cơm Rang - Mì Xào,Cuisine,Cơm Rang - Mì Xào,cơm rang - mì xào,kg_20260602_172448,offline
restaurant:15964,Restaurant,Quán Rôm - Bánh Tráng Cuốn Thịt Heo - Thái Phiên,quán rôm - bánh tráng cuốn thịt heo - thái phiên,kg_20260602_172448,offline
cuisine:MENU,Cuisine,MENU,menu,kg_20260602_172448,offline
restaurant:13998,Restaurant,Quán Thiên Đức - Tự Do,quán thiên đức - tự do,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:133949,Restaurant,Cơm Rang Khói - Võ Thị Sáu,cơm rang khói - võ thị sáu,kg_20260602_172448,offline
cuisine:Món Bán Chạy,Cuisine,Món Bán Chạy,món bán chạy,kg_20260602_172448,offline
restaurant:9606,Restaurant,Cơm Ngon Quang Thắng,cơm ngon quang thắng,kg_20260602_172448,offline
cuisine:Cơm Siêu Tiết Kiệm,Cuisine,Cơm Siêu Tiết Kiệm,cơm siêu tiết kiệm,kg_20260602_172448,offline
restaurant:7635,Restaurant,Happy Food Cơm Gà Ba Vì,happy food cơm gà ba vì,kg_20260602_172448,offline
cuisine:PEPSI CỰC ĐÃ - QUÁN CỰC CHẤT,Cuisine,PEPSI CỰC ĐÃ - QUÁN CỰC CHẤT,pepsi cực đã - quán cực chất,kg_20260602_172448,offline
restaurant:14318,Restaurant,Thuỷ Hùng Cơm Gà Ba Vì - Phố Vọng,thuỷ hùng cơm gà ba vì - phố vọng,kg_20260602_172448,offline
cuisine:Các món chính,Cuisine,Các món chính,các món chính,kg_20260602_172448,offline
restaurant:111742,Restaurant,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,fami cháo - cháo dinh dưỡng cao cấp - 404 bạch mai,kg_20260602_172448,offline
cuisine:01. CHÁO TƯƠI HÀNG NGÀY (CÓ SET NHÂN),Cuisine,01. CHÁO TƯƠI HÀNG NGÀY (CÓ SET NHÂN),01. cháo tươi hàng ngày (có set nhân),kg_20260602_172448,offline
restaurant:22847,Restaurant,Cơm Ngon 67 - Bạch Mai,cơm ngon 67 - bạch mai,kg_20260602_172448,offline
cuisine:Combo,Cuisine,Combo,combo,kg_20260602_172448,offline
restaurant:80180,Restaurant,"Quyên Phở Gà - Phở, Mì & Miến Trộn - Phố Vọng","quyên phở gà - phở, mì & miến trộn - phố vọng",kg_20260602_172448,offline
cuisine:Cháo,Cuisine,Cháo,cháo,kg_20260602_172448,offline
restaurant:15387,Restaurant,BBQ Cơm Sườn Phố Cổ - Trần Đại Nghĩa,bbq cơm sườn phố cổ - trần đại nghĩa,kg_20260602_172448,offline
cuisine:Cơm Đảo,Cuisine,Cơm Đảo,cơm đảo,kg_20260602_172448,offline
restaurant:128678,Restaurant,Quán Cô Ba - Cơm Tấm - Phố Vọng,quán cô ba - cơm tấm - phố vọng,kg_20260602_172448,offline
cuisine:Cơm Tấm Best Seller,Cuisine,Cơm Tấm Best Seller,cơm tấm best seller,kg_20260602_172448,offline
restaurant:7207,Restaurant,Cơm Tấm Anh Ba Sài Gòn - Ngõ Tự Do,cơm tấm anh ba sài gòn - ngõ tự do,kg_20260602_172448,offline
cuisine:Cơm Tấm Sườn Cốt Lết,Cuisine,Cơm Tấm Sườn Cốt Lết,cơm tấm sườn cốt lết,kg_20260602_172448,offline
restaurant:32487,Restaurant,Phở Gà Ngon 69 - Ngõ Tự Do,phở gà ngon 69 - ngõ tự do,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:11305,Restaurant,Quán Cơm 76,quán cơm 76,kg_20260602_172448,offline
cuisine:Cơm Suất Đồng Giá,Cuisine,Cơm Suất Đồng Giá,cơm suất đồng giá,kg_20260602_172448,offline
restaurant:133169,Restaurant,Gà Rán Dakgalbi - Trần Đại Nghĩa,gà rán dakgalbi - trần đại nghĩa,kg_20260602_172448,offline
cuisine:Gà Nguyên Con,Cuisine,Gà Nguyên Con,gà nguyên con,kg_20260602_172448,offline
restaurant:13003,Restaurant,Lotteria - Bạch Mai,lotteria - bạch mai,kg_20260602_172448,offline
cuisine:Tháng 5 Deal Ngon,Cuisine,Tháng 5 Deal Ngon,tháng 5 deal ngon,kg_20260602_172448,offline
restaurant:31548,Restaurant,Han Chicken - Gà Rán Hàn Quốc - Bùi Ngọc Dương,han chicken - gà rán hàn quốc - bùi ngọc dương,kg_20260602_172448,offline
cuisine:Han chicken,Cuisine,Han chicken,han chicken,kg_20260602_172448,offline
restaurant:111500,Restaurant,Tiệm Gà A Bệu - Trần Khát Chân,tiệm gà a bệu - trần khát chân,kg_20260602_172448,offline
cuisine:Phở,Cuisine,Phở,phở,kg_20260602_172448,offline
restaurant:29781,Restaurant,Chú Tiểu - Bánh Mì Nướng Sốt & Muối Ớt - Ngõ Tự Do,chú tiểu - bánh mì nướng sốt & muối ớt - ngõ tự do,kg_20260602_172448,offline
cuisine:BÁNH MÌ MUỐI ỚT - NƯỚNG SỐT,Cuisine,BÁNH MÌ MUỐI ỚT - NƯỚNG SỐT,bánh mì muối ớt - nướng sốt,kg_20260602_172448,offline
restaurant:76300,Restaurant,Phở Gà & Thịt Xiên - Bùi Ngọc Dương,phở gà & thịt xiên - bùi ngọc dương,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:119112,Restaurant,Cơm Rang A Lú - Lương Định Của,cơm rang a lú - lương định của,kg_20260602_172448,offline
cuisine:Cơm Rang Theo Mùa - Seasonal Menu,Cuisine,Cơm Rang Theo Mùa - Seasonal Menu,cơm rang theo mùa - seasonal menu,kg_20260602_172448,offline
restaurant:114792,Restaurant,Bún Chả - Nem Rán Long Vũ - Bạch Mai,bún chả - nem rán long vũ - bạch mai,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:17056,Restaurant,Chảnh Quán - Gỏi Cuốn Mắm Nêm - Phố Vọng,chảnh quán - gỏi cuốn mắm nêm - phố vọng,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:105958,Restaurant,Bánh Cuốn Nóng 101 Bà Triệu - Triệu Việt Vương,bánh cuốn nóng 101 bà triệu - triệu việt vương,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:132613,Restaurant,Phở Dũng - Ô Đồng Lầm,phở dũng - ô đồng lầm,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:34875,Restaurant,Cherry Hồng - Phở Gà & Bún Riêu Ốc - Trần Khát Chân,cherry hồng - phở gà & bún riêu ốc - trần khát chân,kg_20260602_172448,offline
cuisine:Phở Nước,Cuisine,Phở Nước,phở nước,kg_20260602_172448,offline
restaurant:14305,Restaurant,Phở Bò Long Bích - Võ Thị Sáu,phở bò long bích - võ thị sáu,kg_20260602_172448,offline
cuisine:PHỞ ĐẶC BIỆT,Cuisine,PHỞ ĐẶC BIỆT,phở đặc biệt,kg_20260602_172448,offline
restaurant:91853,Restaurant,Bánh Tráng Cuốn Thịt Heo Bốn Ba - Đại La,bánh tráng cuốn thịt heo bốn ba - đại la,kg_20260602_172448,offline
cuisine:Đồ Ăn,Cuisine,Đồ Ăn,đồ ăn,kg_20260602_172448,offline
restaurant:11493,Restaurant,Tun Tun - Bún Hải Sản Hoa Quả - Bùi Ngọc Dương,tun tun - bún hải sản hoa quả - bùi ngọc dương,kg_20260602_172448,offline
cuisine:BÚN HẢI SẢN HOA QUẢ,Cuisine,BÚN HẢI SẢN HOA QUẢ,bún hải sản hoa quả,kg_20260602_172448,offline
restaurant:22815,Restaurant,Bánh Cuốn Cao Bằng - Thể Giao,bánh cuốn cao bằng - thể giao,kg_20260602_172448,offline
cuisine:COMBO VUI CÙNG COCA-COLA,Cuisine,COMBO VUI CÙNG COCA-COLA,combo vui cùng coca-cola,kg_20260602_172448,offline
restaurant:93168,Restaurant,Minh Sơn - Bún Trộn & Phở Chiên Phồng - Bạch Mai,minh sơn - bún trộn & phở chiên phồng - bạch mai,kg_20260602_172448,offline
cuisine:Bún Trộn Nam Bộ,Cuisine,Bún Trộn Nam Bộ,bún trộn nam bộ,kg_20260602_172448,offline
restaurant:1108,Restaurant,Cô Tám - Cơm Rang & Cơm Tấm - 126 Hồng Mai,cô tám - cơm rang & cơm tấm - 126 hồng mai,kg_20260602_172448,offline
cuisine:Combo Cô Tám,Cuisine,Combo Cô Tám,combo cô tám,kg_20260602_172448,offline
restaurant:40980,Restaurant,Cơm Thố Bách Khoa - Lương Định Của,cơm thố bách khoa - lương định của,kg_20260602_172448,offline
cuisine:Mega Sale - Đồng Giá 67k,Cuisine,Mega Sale - Đồng Giá 67k,mega sale - đồng giá 67k,kg_20260602_172448,offline
restaurant:95450,Restaurant,Hương Hội An - Cơm Gà Hội An - Thanh Nhàn,hương hội an - cơm gà hội an - thanh nhàn,kg_20260602_172448,offline
cuisine:Khai Vị,Cuisine,Khai Vị,khai vị,kg_20260602_172448,offline
restaurant:134203,Restaurant,Cơm Lệ - Ấm Vị Gia Đình - 135 Triệu Việt Vương,cơm lệ - ấm vị gia đình - 135 triệu việt vương,kg_20260602_172448,offline
cuisine:Combo,Cuisine,Combo,combo,kg_20260602_172448,offline
restaurant:4486,Restaurant,"Bento Delichi (by Cooky) - Cơm Gà Mắm Tỏi, Xối Mỡ - Xã Đàn","bento delichi (by cooky) - cơm gà mắm tỏi, xối mỡ - xã đàn",kg_20260602_172448,offline
cuisine:ƯU ĐÃI HOT,Cuisine,ƯU ĐÃI HOT,ưu đãi hot,kg_20260602_172448,offline
restaurant:31187,Restaurant,Đáng Vũ - Bánh Cuốn Nóng Gia Truyền - Lương Định Của,đáng vũ - bánh cuốn nóng gia truyền - lương định của,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:8785,Restaurant,Korean Chicken - Gà Rán Truyền Thống Hàn Quốc - Bạch Mai,korean chicken - gà rán truyền thống hàn quốc - bạch mai,kg_20260602_172448,offline
cuisine:GÀ NỬA CON,Cuisine,GÀ NỬA CON,gà nửa con,kg_20260602_172448,offline
restaurant:65884,Restaurant,Kaoya Hotpot - Mì Vịt Quay & Cơm Xá Xíu - Lương Định Của,kaoya hotpot - mì vịt quay & cơm xá xíu - lương định của,kg_20260602_172448,offline
cuisine:Cơm,Cuisine,Cơm,cơm,kg_20260602_172448,offline
restaurant:40716,Restaurant,Cơm Tấm Sài gòn - Hồng Mai,cơm tấm sài gòn - hồng mai,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:58523,Restaurant,Tiệm Bánh Cô Bống - Trường Chinh,tiệm bánh cô bống - trường chinh,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:62280,Restaurant,Bếp Mẹ Bơ 15A - Bánh Xèo Cốt Dừa - Hồng Mai,bếp mẹ bơ 15a - bánh xèo cốt dừa - hồng mai,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:1279,Restaurant,Gạch Quán - Bánh Tráng Cuốn Thịt Heo,gạch quán - bánh tráng cuốn thịt heo,kg_20260602_172448,offline
cuisine:Đồ Ăn,Cuisine,Đồ Ăn,đồ ăn,kg_20260602_172448,offline
restaurant:32416,Restaurant,Ngọc Lợi - Miến & Bánh Đa Cua Trộn - Kim Liên,ngọc lợi - miến & bánh đa cua trộn - kim liên,kg_20260602_172448,offline
cuisine:Bánh Đa,Cuisine,Bánh Đa,bánh đa,kg_20260602_172448,offline
restaurant:39068,Restaurant,"Cơm Sườn Cooky - Cơm Tấm, Cơm Sườn Xốt - Trần Đại Nghĩa","cơm sườn cooky - cơm tấm, cơm sườn xốt - trần đại nghĩa",kg_20260602_172448,offline
cuisine:Ưu Đãi Delichi,Cuisine,Ưu Đãi Delichi,ưu đãi delichi,kg_20260602_172448,offline
restaurant:84292,Restaurant,Bánh Cuốn Nóng Cô Sợi Gia Truyền Nam Định - Tập Thể Kim Liên,bánh cuốn nóng cô sợi gia truyền nam định - tập thể kim liên,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:32283,Restaurant,Hương Phệ - Bún Chả Ngon - Hồng Mai,hương phệ - bún chả ngon - hồng mai,kg_20260602_172448,offline
cuisine:THỰC ĐƠN,Cuisine,THỰC ĐƠN,thực đơn,kg_20260602_172448,offline
restaurant:4397,Restaurant,Mokchang - Đồ Ăn Hàn Quốc & Gà Rán - Xã Đàn,mokchang - đồ ăn hàn quốc & gà rán - xã đàn,kg_20260602_172448,offline
cuisine:Ưu Đãi Đặc Biệt.,Cuisine,Ưu Đãi Đặc Biệt.,ưu đãi đặc biệt.,kg_20260602_172448,offline
restaurant:7920,Restaurant,Cơm Gà Q35 - Hồng Mai,cơm gà q35 - hồng mai,kg_20260602_172448,offline
cuisine:CƠM RANG Q35,Cuisine,CƠM RANG Q35,cơm rang q35,kg_20260602_172448,offline
restaurant:61209,Restaurant,Bánh Tráng Cô Chin - Bánh Tráng Cuốn Phomai - Lương Định Của,bánh tráng cô chin - bánh tráng cuốn phomai - lương định của,kg_20260602_172448,offline
cuisine:Bánh Tráng,Cuisine,Bánh Tráng,bánh tráng,kg_20260602_172448,offline
restaurant:76124,Restaurant,Cơm Osechi - Cơm Gà & Cơm Thịt Heo - Phương Liệt,cơm osechi - cơm gà & cơm thịt heo - phương liệt,kg_20260602_172448,offline
cuisine:CÁC MÓN CƠM,Cuisine,CÁC MÓN CƠM,các món cơm,kg_20260602_172448,offline
restaurant:10227,Restaurant,Bánh Cuốn Đức Hạnh - Phạm Ngọc Thạch,bánh cuốn đức hạnh - phạm ngọc thạch,kg_20260602_172448,offline
cuisine:BÁNH CUỐN,Cuisine,BÁNH CUỐN,bánh cuốn,kg_20260602_172448,offline
restaurant:2443,Restaurant,Bánh Giò Nóng Xuân Thủy - Lương Định Của,bánh giò nóng xuân thủy - lương định của,kg_20260602_172448,offline
cuisine:Đồ Ăn Vặt,Cuisine,Đồ Ăn Vặt,đồ ăn vặt,kg_20260602_172448,offline
restaurant:116044,Restaurant,Cơm Bình Dân - Lạc Nghiệp,cơm bình dân - lạc nghiệp,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:41433,Restaurant,Phở Lộc - Phạm Ngọc Thạch,phở lộc - phạm ngọc thạch,kg_20260602_172448,offline
cuisine:Cơm Rang - Mỳ Phở Xào,Cuisine,Cơm Rang - Mỳ Phở Xào,cơm rang - mỳ phở xào,kg_20260602_172448,offline
restaurant:16270,Restaurant,"Bún Chả, Bún Thịt Nướng & Thịt Xiên Cây Dâu - Nguyễn Công Trứ","bún chả, bún thịt nướng & thịt xiên cây dâu - nguyễn công trứ",kg_20260602_172448,offline
cuisine:Món chính,Cuisine,Món chính,món chính,kg_20260602_172448,offline
restaurant:96492,Restaurant,Bánh Cuốn Dẻo Gia Truyền Bà Minh - Lương Đình Của,bánh cuốn dẻo gia truyền bà minh - lương đình của,kg_20260602_172448,offline
cuisine:Bánh Cuốn - Không Kèm Chả,Cuisine,Bánh Cuốn - Không Kèm Chả,bánh cuốn - không kèm chả,kg_20260602_172448,offline
restaurant:99617,Restaurant,Cơm Đốt Thố Thái Lan - Xã Đàn,cơm đốt thố thái lan - xã đàn,kg_20260602_172448,offline
cuisine:Rau,Cuisine,Rau,rau,kg_20260602_172448,offline
restaurant:128372,Restaurant,Cơm BomPi - Gà & Xá Xíu - Trường Chinh,cơm bompi - gà & xá xíu - trường chinh,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:10856,Restaurant,Hồng Hạnh - Bánh Cuốn Tôm Thịt,hồng hạnh - bánh cuốn tôm thịt,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:134353,Restaurant,Bún Chả Trâm Anh - Trương Định,bún chả trâm anh - trương định,kg_20260602_172448,offline
cuisine:Combo,Cuisine,Combo,combo,kg_20260602_172448,offline
restaurant:32784,Restaurant,Nhà Hàng Đức Mai - Các Món Nhậu - Giải Phóng,nhà hàng đức mai - các món nhậu - giải phóng,kg_20260602_172448,offline
cuisine:Cùng Coca Cola,Cuisine,Cùng Coca Cola,cùng coca cola,kg_20260602_172448,offline
restaurant:95249,Restaurant,Cơm Tấm Sườn Đông Dương - Trương Định,cơm tấm sườn đông dương - trương định,kg_20260602_172448,offline
cuisine:Cơm tấm sườn cốt lết,Cuisine,Cơm tấm sườn cốt lết,cơm tấm sườn cốt lết,kg_20260602_172448,offline
restaurant:116631,Restaurant,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,bà tuyết - bún thái hải sản & mì chua cay - lương định của,kg_20260602_172448,offline
cuisine:Bún Thái,Cuisine,Bún Thái,bún thái,kg_20260602_172448,offline
restaurant:122272,Restaurant,Phở Bò Thu - Hồng Mai,phở bò thu - hồng mai,kg_20260602_172448,offline
cuisine:Cơm Rang - Phở Bò,Cuisine,Cơm Rang - Phở Bò,cơm rang - phở bò,kg_20260602_172448,offline
restaurant:26075,Restaurant,Chi Nấm - Cơm Văn Phòng,chi nấm - cơm văn phòng,kg_20260602_172448,offline
cuisine:Món chính,Cuisine,Món chính,món chính,kg_20260602_172448,offline
restaurant:119585,Restaurant,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,cơm tấm nàng bơ - phạm ngọc thạch,kg_20260602_172448,offline
cuisine:Cơm Tấm,Cuisine,Cơm Tấm,cơm tấm,kg_20260602_172448,offline
restaurant:20058,Restaurant,TIỆM GÀ RÁN SỐ 19,tiệm gà rán số 19,kg_20260602_172448,offline
cuisine:COMBO,Cuisine,COMBO,combo,kg_20260602_172448,offline
restaurant:20000,Restaurant,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,bánh cuốn nóng - nguyễn bỉnh khiêm,kg_20260602_172448,offline
cuisine:Menu,Cuisine,Menu,menu,kg_20260602_172448,offline
restaurant:76892,Restaurant,GONGFU CHICKEN - Trương Định,gongfu chicken - trương định,kg_20260602_172448,offline
cuisine:Ưu Đãi Độc Quyền,Cuisine,Ưu Đãi Độc Quyền,ưu đãi độc quyền,kg_20260602_172448,offline
restaurant:68175,Restaurant,Cơm Quê Ngõ Nhỏ - Đồng Nhân,cơm quê ngõ nhỏ - đồng nhân,kg_20260602_172448,offline
"cuisine:Cơm Quê ""No Nê""",Cuisine,"Cơm Quê ""No Nê""","cơm quê ""no nê""",kg_20260602_172448,offline
restaurant:8868,Restaurant,Cơm Rang 10 Cẩm - Ngõ Trại Cá,cơm rang 10 cẩm - ngõ trại cá,kg_20260602_172448,offline
cuisine:Combo cùng coca,Cuisine,Combo cùng coca,combo cùng coca,kg_20260602_172448,offline
